year,area,avg_temp_c,total_precip_mm,mean_ph,mean_n,mean_p,mean_k,yield_log1p,soil_black,soil_black_soil,soil_brown_forest,soil_coastal_salt_affected_alluvial,soil_deltaic_alluvial,soil_laterite,soil_mixed_red_and_black,soil_mixed_red_and_yellow,soil_red,soil_red_and_yellow,soil_unknown,district_anugul,district_balangir,district_baleshwar,district_bargarh,district_bhadrak,district_boudh,district_cuttack,district_deogarh,district_dhenkanal,district_gajapati,district_ganjam,district_jagatsinghapur,district_jajapur,district_jharsuguda,district_kalahandi,district_kandhamal,district_kendrapara,district_kendujhar,district_khordha,district_koraput,district_malkangiri,district_mayurbhanj,district_nabarangpur,district_nayagarh,district_nuapada,district_puri,district_rayagada,district_sambalpur,district_sonepur,district_sundargarh,season_Autumn,season_Kharif,season_Rabi,season_Summer,season_Whole Year,season_Winter,crop_encoded
2006,45.0,24.21102459016393,419.34,5.862667101425601,154.82709505476282,37.50700353465454,209.97294599139374,0.433224377742439,0,0,0,0,1,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.07317526156131988
2004,3.0,22.0455737704918,230.12,5.862667101425601,154.82709505476282,37.50700353465454,209.97294599139374,1.4190841839428814,0,0,0,0,0,0,0,0,0,0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.07317526156131988
2005,5.0,22.02483606557377,313.92,5.862667101425601,154.82709505476282,37.50700353465454,209.97294599139374,0.6312717768418579,0,0,0,0,0,0,0,0,0,0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.07317526156131988
2005,2.0,32.336639344262295,262.01,5.862667101425601,154.82709505476282,37.50700353465454,209.97294599139374,0.9555114450274363,0,0,0,0,0,0,0,0,0,0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0.07317526156131988
2004,1417.0,22.303647540983608,318.48,5.862667101425601,154.82709505476282,37.50700353465454,209.97294599139374,0.5743270865257342,1,0,0,0,0,0,0,0,1,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.07317526156131988
2004,5.0,31.20524590163934,319.08000000000004,5.862667101425601,154.82709505476282,37.50700353465454,209.97294599139374,0.4446858212614457,1,0,0,0,0,0,0,0,1,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0.07317526156131988
2005,1415.0,21.895901639344263,546.96,5.862667101425601,154.82709505476282,37.50700353465454,209.97294599139374,0.5036622185462585,1,0,0,0,0,0,0,0,1,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.07317526156131988
2005,5.0,32.01422131147541,236.31,5.862667101425601,154.82709505476282,37.50700353465454,209.97294599139374,0.6418538861723948,1,0,0,0,0,0,0,0,1,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0.07317526156131988
2006,1410.0,22.8872131147541,330.02,5.862667101425601,154.82709505476282,37.50700353465454,209.97294599139374,0.4955607702897114,1,0,0,0,0,0,0,0,1,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.07317526156131988
2006,1.0,30.50127049180328,312.46,5.862667101425601,154.82709505476282,37.50700353465454,209.97294599139374,0.7419373447293773,1,0,0,0,0,0,0,0,1,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0.07317526156131988
2004,3889.0,22.11594262295082,291.9,5.862667101425601,154.82709505476282,37.50700353465454,209.97294599139374,0.6457169809082821,0,0,1,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.07317526156131988
2004,23.0,30.86909836065574,275.72,5.862667101425601,154.82709505476282,37.50700353465454,209.97294599139374,0.7864791203521645,0,0,1,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0.07317526156131988
2004,26.0,21.34177777777778,29.18,5.862667101425601,154.82709505476282,37.50700353465454,209.97294599139374,0.7008100533055143,0,0,1,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0.07317526156131988
2005,4144.0,21.64004098360656,661.04,5.862667101425601,154.82709505476282,37.50700353465454,209.97294599139374,0.6417649775259703,0,0,1,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.07317526156131988
2005,4.0,31.56598360655737,292.38,5.862667101425601,154.82709505476282,37.50700353465454,209.97294599139374,0.7537718023763802,0,0,1,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0.07317526156131988
2005,1.0,19.737944444444445,13.22,5.862667101425601,154.82709505476282,37.50700353465454,209.97294599139374,0.5877866649021191,0,0,1,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0.07317526156131988
2006,3451.0,22.640819672131148,343.44,5.862667101425601,154.82709505476282,37.50700353465454,209.97294599139374,0.5801267641632192,0,0,1,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.07317526156131988
2006,11.0,29.96938524590164,374.13000000000005,5.862667101425601,154.82709505476282,37.50700353465454,209.97294599139374,0.7591051483517428,0,0,1,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0.07317526156131988
2006,2.0,21.00016666666667,57.27,5.862667101425601,154.82709505476282,37.50700353465454,209.97294599139374,0.6931471805599453,0,0,1,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0.07317526156131988
2004,3581.0,22.27758196721311,304.46000000000004,5.447143,191.34045450000002,14.668657999999999,225.9526945,0.6707250964381982,0,0,0,0,0,1,0,0,1,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.07317526156131988
2004,3.0,30.641516393442625,313.6700000000001,5.447143,191.34045450000002,14.668657999999999,225.9526945,0.7884573603642702,0,0,0,0,0,1,0,0,1,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0.07317526156131988
2005,3124.0,21.858319672131145,560.66,5.447143,191.34045450000002,14.668657999999999,225.9526945,0.5124056808360278,0,0,0,0,0,1,0,0,1,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.07317526156131988
2005,3.0,31.253196721311472,306.76,5.447143,191.34045450000002,14.668657999999999,225.9526945,0.9555114450274363,0,0,0,0,0,1,0,0,1,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0.07317526156131988
2006,3052.0,22.78426229508197,337.18,5.447143,191.34045450000002,14.668657999999999,225.9526945,0.598018832191828,0,0,0,0,0,1,0,0,1,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.07317526156131988
2006,17.0,29.56606557377049,429.0999999999999,5.447143,191.34045450000002,14.668657999999999,225.9526945,0.7391322938017687,0,0,0,0,0,1,0,0,1,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0.07317526156131988
2004,10.0,24.77229508196721,306.89,5.38,139.235,12.01,160.855,0.8586616190375187,0,0,0,1,0,1,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.07317526156131988
2004,3.0,30.93856557377049,247.4,5.38,139.235,12.01,160.855,0.7096764825111559,0,0,0,1,0,1,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0.07317526156131988
2005,7.0,24.07454918032787,817.36,5.38,139.235,12.01,160.855,0.7282385003712154,0,0,0,1,0,1,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.07317526156131988
2006,9.0,25.01844262295082,419.18000000000006,5.38,139.235,12.01,160.855,0.8938178760220964,0,0,0,1,0,1,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.07317526156131988
2006,2.0,30.269713114754097,375.02,5.38,139.235,12.01,160.855,1.1151415906193205,0,0,0,1,0,1,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0.07317526156131988
2004,2696.0,20.918565573770497,448.66,6.5,119.15,101.45,245.1,0.7422905393786181,0,0,0,0,0,0,0,0,1,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.07317526156131988
2004,156.0,28.597172131147538,398.03,6.5,119.15,101.45,245.1,0.7928184662732825,0,0,0,0,0,0,0,0,1,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0.07317526156131988
2004,1.0,20.26477777777778,42.2,6.5,119.15,101.45,245.1,1.4586150226995167,0,0,0,0,0,0,0,0,1,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0.07317526156131988
2005,2837.0,20.74069672131148,727.12,6.5,119.15,101.45,245.1,0.732713540431838,0,0,0,0,0,0,0,0,1,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.07317526156131988
2005,122.0,29.28799180327869,292.56999999999994,6.5,119.15,101.45,245.1,0.8435437499247158,0,0,0,0,0,0,0,0,1,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0.07317526156131988
2005,4.0,19.53633333333333,1.21,6.5,119.15,101.45,245.1,0.7537718023763802,0,0,0,0,0,0,0,0,1,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0.07317526156131988
2006,2760.0,21.572090163934423,475.67,6.5,119.15,101.45,245.1,0.7544876586221161,0,0,0,0,0,0,0,0,1,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.07317526156131988
